full_name,error,greenhouse,date,source_file
Anna Nowak_19,Brak/błąd odbicia przerwy,Etap 1,2026-03-25,Błędy 25.03.2026.xlsx
Anna Nowak_19,Brak/błąd odbicia aktywności,Etap 1,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Wójcik_40,Błąd odbicia na aktywności bez rzędów,Etap 1,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Wójcik_40,Brak odbicia rzędów,Etap 1,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Wójcik_40,Brak/błąd odbicia aktywności,Etap 1,2026-03-25,Błędy 25.03.2026.xlsx
Michał Kowalski_63,Błąd odbicia na aktywności bez rzędów,Etap 1,2026-03-25,Błędy 25.03.2026.xlsx
Michał Kowalski_63,Błąd odbicia na zbiorze,Etap 1,2026-03-25,Błędy 25.03.2026.xlsx
Michał Kowalski_63,Brak odbicia rzędów,Etap 1,2026-03-25,Błędy 25.03.2026.xlsx
Michał Kowalski_63,Brak/błąd odbicia aktywności,Etap 1,2026-03-25,Błędy 25.03.2026.xlsx
Ewa Wójcik_23,Brak odbicia aktywności na koniec pracy,Etap 1,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Lewandowski_34,Błąd odbicia na zbiorze,Etap 1,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Lewandowski_34,Brak/błąd odbicia przerwy,Etap 1,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Lewandowski_34,Brak/błąd odbicia początku pracy,Etap 1,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Lewandowski_34,Brak/błąd odbicia aktywności,Etap 1,2026-03-25,Błędy 25.03.2026.xlsx
Piotr Zając_65,Błąd odbicia na aktywności bez rzędów,Etap 1,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Kowalczyk_67,Brak/błąd odbicia przerwy,Etap 1,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Kowalczyk_67,Brak/błąd odbicia aktywności,Etap 1,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Szymański_13,Brak/błąd odbicia aktywności,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Wójcik_19,Brak odbicia aktywności na koniec pracy,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Michał Lewandowski_15,Błąd odbicia na zbiorze,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Piotr Lewandowski_2,Brak/błąd odbicia początku pracy,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Ola Kamiński_48,Brak/błąd odbicia początku pracy,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Zając_85,Błąd odbicia na zbiorze,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Kamiński_88,Brak odbicia rzędów,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Piotr Wiśniewski_98,Brak odbicia aktywności na koniec pracy,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Julia Nowak_30,Brak odbicia rzędów,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Lewandowski_16,Brak/błąd odbicia aktywności,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Michał Wójcik_24,Brak odbicia rzędów,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Michał Wójcik_24,Brak/błąd odbicia aktywności,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Dąbrowski_91,Brak odbicia rzędów,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Dąbrowski_91,Brak/błąd odbicia przerwy,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Ewa Szymański_8,Błąd odbicia na zbiorze,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Anna Kamiński_28,Brak odbicia aktywności na koniec pracy,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Anna Kamiński_28,Błąd odbicia na zbiorze,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Anna Kamiński_28,Brak/błąd odbicia końca pracy,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Anna Kamiński_28,Brak/błąd odbicia aktywności,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Kowalski_22,Błąd odbicia na zbiorze,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Kowalski_22,Brak odbicia rzędów,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Piotr Szymański_2,Brak odbicia rzędów,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Kowalski_28,Brak/błąd odbicia aktywności,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Lewandowski_61,Brak/błąd odbicia aktywności,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Anna Szymański_1,Błąd odbicia na aktywności bez rzędów,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Kamil Szymański_83,Brak/błąd odbicia aktywności,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Kowalski_73,Brak/błąd odbicia aktywności,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Piotr Wiśniewski_47,Błąd odbicia na zbiorze,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Zając_61,Błąd odbicia na zbiorze,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Zając_94,Błąd odbicia na zbiorze,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Lewandowski_91,Brak odbicia aktywności na koniec pracy,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Anna Lewandowski_4,Błąd odbicia na zbiorze,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Anna Kowalczyk_10,Brak/błąd odbicia przerwy,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Ewa Kowalski_11,Brak/błąd odbicia przerwy,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Ola Szymański_12,Błąd odbicia na zbiorze,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Michał Dąbrowski_27,Błąd odbicia na zbiorze,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Anna Kowalski_85,Brak odbicia rzędów,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Marek Kowalski_69,Błąd odbicia na zbiorze,Etap 2,2026-03-25,Błędy 25.03.2026.xlsx
Kamil Dąbrowski_59,Brak odbicia aktywności na koniec pracy,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Kowalczyk_85,Brak/błąd odbicia aktywności,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Ewa Lewandowski_41,Brak odbicia rzędów,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Julia Wiśniewski_6,Brak odbicia aktywności na koniec pracy,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Kamil Wójcik_44,Błąd odbicia na zbiorze,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Lewandowski_46,Błąd odbicia na zbiorze,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Anna Lewandowski_76,Brak odbicia aktywności na koniec pracy,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Julia Wójcik_45,Błąd odbicia na aktywności bez rzędów,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Dąbrowski_46,Brak/błąd odbicia końca pracy,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Nowak_22,Brak odbicia aktywności na koniec pracy,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Szymański_58,Błąd odbicia na zbiorze,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Tomek Kowalski_68,Brak odbicia aktywności na koniec pracy,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Ola Wójcik_63,Brak odbicia taga,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Tomek Szymański_62,Błąd odbicia na zbiorze,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Marek Nowak_51,Błąd odbicia na zbiorze,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Kamil Wiśniewski_50,Błąd odbicia na aktywności bez rzędów,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Kamil Wiśniewski_50,Brak odbicia rzędów,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Kamil Wiśniewski_50,Brak/błąd odbicia przerwy,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Kamil Wiśniewski_50,Brak/błąd odbicia aktywności,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Tomek Wójcik_35,Brak odbicia aktywności na koniec pracy,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Piotr Wójcik_86,Błąd odbicia na aktywności bez rzędów,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Michał Wiśniewski_96,Brak/błąd odbicia aktywności,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Anna Wójcik_97,Błąd odbicia na aktywności bez rzędów,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Anna Wójcik_97,Brak odbicia rzędów,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Anna Wójcik_97,Brak/błąd odbicia przerwy,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Anna Wójcik_97,Brak/błąd odbicia aktywności,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Tomek Kamiński_20,Brak/błąd odbicia końca pracy,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Tomek Lewandowski_26,Błąd odbicia na zbiorze,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Julia Wójcik_51,Brak odbicia rzędów,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Michał Wiśniewski_42,Brak odbicia aktywności na koniec pracy,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Michał Wiśniewski_42,Brak odbicia rzędów,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Michał Wiśniewski_42,Brak/błąd odbicia końca pracy,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Michał Wiśniewski_42,Brak/błąd odbicia aktywności,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Kowalczyk_1,Brak odbicia aktywności na koniec pracy,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Kowalczyk_1,Błąd odbicia na zbiorze,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Kowalczyk_1,Brak/błąd odbicia końca pracy,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Kowalczyk_1,Brak/błąd odbicia aktywności,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Wójcik_13,Brak odbicia aktywności na koniec pracy,Etap 3,2026-03-25,Błędy 25.03.2026.xlsx
Piotr Zając_95,Błąd odbicia na aktywności bez rzędów,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Tomek Wiśniewski_23,Brak/błąd odbicia początku pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Kamil Szymański_86,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Kamil Lewandowski_2,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Kamil Kamiński_29,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Julia Kamiński_36,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Lewandowski_10,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Kamil Szymański_38,Błąd odbicia na zbiorze,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Kamiński_43,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Piotr Zając_86,Brak/błąd odbicia początku pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Piotr Kowalski_80,Brak/błąd odbicia początku pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Piotr Zając_26,Błąd odbicia na aktywności bez rzędów,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Kamiński_25,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Kamiński_25,Brak/błąd odbicia początku pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Kamiński_25,Brak/błąd odbicia końca pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Kamiński_25,Brak/błąd odbicia aktywności,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Ewa Kowalczyk_32,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Marek Kowalczyk_99,Błąd odbicia na zbiorze,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Ola Kowalczyk_63,Błąd odbicia na aktywności bez rzędów,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Szymański_91,Błąd odbicia na zbiorze,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Lewandowski_34,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Michał Wiśniewski_66,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Piotr Kowalczyk_17,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Michał Kamiński_78,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Szymański_85,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Kamiński_46,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Kamiński_46,Błąd odbicia na zbiorze,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Kamiński_46,Brak/błąd odbicia końca pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Kamiński_46,Brak/błąd odbicia aktywności,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Nowak_49,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Nowak_49,Błąd odbicia na zbiorze,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Nowak_49,Brak/błąd odbicia końca pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Nowak_49,Brak/błąd odbicia aktywności,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Ewa Nowak_5,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Zając_19,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Zając_19,Błąd odbicia na zbiorze,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Zając_19,Brak/błąd odbicia końca pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Zając_19,Brak/błąd odbicia aktywności,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Anna Kowalski_73,Błąd odbicia na aktywności bez rzędów,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Kowalczyk_94,Błąd odbicia na aktywności bez rzędów,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Kowalczyk_94,Brak odbicia rzędów,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Kowalczyk_94,Brak/błąd odbicia przerwy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Kowalczyk_94,Brak/błąd odbicia aktywności,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Kowalski_28,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Kowalski_28,Błąd odbicia na zbiorze,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Kowalski_28,Brak/błąd odbicia końca pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Kowalski_28,Brak/błąd odbicia aktywności,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Ola Kowalski_87,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Anna Kowalczyk_7,Błąd odbicia na aktywności bez rzędów,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Kamiński_94,Błąd odbicia na aktywności bez rzędów,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Kamiński_94,Brak odbicia rzędów,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Kamiński_94,Brak/błąd odbicia przerwy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Kamiński_94,Brak/błąd odbicia aktywności,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Piotr Lewandowski_50,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Julia Wiśniewski_30,Brak/błąd odbicia przerwy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Tomek Dąbrowski_5,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Michał Zając_15,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Ola Kowalski_66,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Marek Wójcik_30,Brak odbicia aktywności na koniec pracy,Etap 4,2026-03-25,Błędy 25.03.2026.xlsx
Anna Kowalczyk_28,Brak/błąd odbicia początku pracy,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Piotr Kowalski_14,Brak/błąd odbicia przerwy,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Ewa Wiśniewski_80,Brak/błąd odbicia przerwy,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Ewa Wiśniewski_80,Brak/błąd odbicia aktywności,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Anna Zając_79,Brak odbicia aktywności na koniec pracy,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Anna Wójcik_28,Brak/błąd odbicia przerwy,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Piotr Wiśniewski_68,Brak/błąd odbicia aktywności,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Marek Wójcik_78,Błąd odbicia na zbiorze,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Kamiński_19,Brak odbicia aktywności na koniec pracy,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Nowak_76,Błąd odbicia na zbiorze,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Lewandowski_28,Brak odbicia aktywności na koniec pracy,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Julia Lewandowski_63,Brak odbicia aktywności na koniec pracy,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Dąbrowski_73,Brak odbicia aktywności na koniec pracy,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Dąbrowski_73,Brak/błąd odbicia przerwy,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Dąbrowski_73,Brak/błąd odbicia aktywności,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Kamil Szymański_77,Błąd odbicia na zbiorze,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Ewa Kowalczyk_32,Brak odbicia aktywności na koniec pracy,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Lewandowski_79,Błąd odbicia na zbiorze,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Julia Dąbrowski_36,Błąd odbicia na aktywności bez rzędów,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Kamiński_97,Błąd odbicia na zbiorze,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Anna Nowak_85,Błąd odbicia na zbiorze,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Ewa Wójcik_35,Błąd odbicia na zbiorze,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Tomek Szymański_5,Brak odbicia aktywności na koniec pracy,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Michał Wiśniewski_12,Błąd odbicia na zbiorze,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Kowalski_70,Brak/błąd odbicia końca pracy,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Wiśniewski_79,Błąd odbicia na aktywności bez rzędów,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Kowalczyk_82,Brak odbicia aktywności na koniec pracy,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Bartek Wójcik_4,Brak odbicia aktywności na koniec pracy,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Piotr Kowalczyk_95,Błąd odbicia na zbiorze,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Piotr Kamiński_11,Brak odbicia aktywności na koniec pracy,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Piotr Kamiński_11,Brak odbicia rzędów,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Piotr Kamiński_11,Brak/błąd odbicia końca pracy,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Piotr Kamiński_11,Brak/błąd odbicia aktywności,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Piotr Nowak_17,Brak odbicia aktywności na koniec pracy,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Ewa Nowak_32,Błąd odbicia na aktywności bez rzędów,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Ola Szymański_3,Błąd odbicia na zbiorze,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Julia Szymański_72,Brak/błąd odbicia przerwy,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Marek Wójcik_45,Brak odbicia aktywności na koniec pracy,Etap 5,2026-03-25,Błędy 25.03.2026.xlsx
Ewa Lewandowski_44,Brak/błąd odbicia aktywności,Etap 6,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Zając_94,Błąd odbicia na zbiorze,Etap 6,2026-03-25,Błędy 25.03.2026.xlsx
Kamil Kowalski_62,Brak odbicia taga,Etap 6,2026-03-25,Błędy 25.03.2026.xlsx
Julia Zając_42,Brak/błąd odbicia przerwy,Etap 6,2026-03-25,Błędy 25.03.2026.xlsx
Piotr Szymański_8,Brak/błąd odbicia przerwy,Etap 6,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Wiśniewski_37,Brak/błąd odbicia przerwy,Etap 6,2026-03-25,Błędy 25.03.2026.xlsx
Michał Kowalski_75,Błąd odbicia na aktywności bez rzędów,Etap 6,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Szymański_7,Błąd odbicia na aktywności bez rzędów,Etap 6,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Szymański_7,Brak odbicia aktywności na koniec pracy,Etap 6,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Szymański_7,Brak odbicia rzędów,Etap 6,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Szymański_7,Brak/błąd odbicia końca pracy,Etap 6,2026-03-25,Błędy 25.03.2026.xlsx
Kasia Szymański_7,Brak/błąd odbicia aktywności,Etap 6,2026-03-25,Błędy 25.03.2026.xlsx
Michał Wójcik_96,Błąd odbicia na aktywności bez rzędów,Etap 6,2026-03-25,Błędy 25.03.2026.xlsx
Michał Kowalczyk_24,Błąd odbicia na zbiorze,Etap 6,2026-03-25,Błędy 25.03.2026.xlsx
Ewa Szymański_68,Brak odbicia aktywności na koniec pracy,Etap 6,2026-03-25,Błędy 25.03.2026.xlsx
Zofia Kowalczyk_1,Brak odbicia aktywności na koniec pracy,Etap 6,2026-03-25,Błędy 25.03.2026.xlsx
Ola Szymański_3,Błąd odbicia na zbiorze,Etap 6,2026-03-25,Błędy 25.03.2026.xlsx
Piotr Kowalski_56,Błąd odbicia na zbiorze,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Kamil Wiśniewski_2,Błąd odbicia na zbiorze,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Michał Nowak_54,Błąd odbicia na zbiorze,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Julia Wiśniewski_66,Brak/błąd odbicia początku pracy,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Tomek Dąbrowski_35,Błąd odbicia na zbiorze,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Marek Wiśniewski_93,Błąd odbicia na zbiorze,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Kamil Dąbrowski_20,Błąd odbicia na zbiorze,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Kamil Nowak_56,Brak odbicia aktywności na koniec pracy,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Kasia Nowak_4,Brak/błąd odbicia początku pracy,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Bartek Dąbrowski_4,Błąd odbicia na zbiorze,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Marek Kowalczyk_72,Błąd odbicia na zbiorze,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Piotr Nowak_47,Błąd odbicia na zbiorze,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Michał Kamiński_3,Błąd odbicia na zbiorze,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Piotr Nowak_20,Brak odbicia aktywności na koniec pracy,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Piotr Nowak_20,Brak odbicia rzędów,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Piotr Nowak_20,Brak/błąd odbicia początku pracy,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Piotr Nowak_20,Brak/błąd odbicia końca pracy,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Piotr Nowak_20,Brak/błąd odbicia aktywności,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Zofia Dąbrowski_70,Brak odbicia aktywności na koniec pracy,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Tomek Kowalski_68,Brak odbicia aktywności na koniec pracy,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Tomek Kowalski_68,Brak/błąd odbicia przerwy,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Tomek Kowalski_68,Brak/błąd odbicia końca pracy,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Tomek Kowalski_68,Brak/błąd odbicia aktywności,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Julia Dąbrowski_6,Błąd odbicia na aktywności bez rzędów,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Marek Wiśniewski_18,Brak odbicia aktywności na koniec pracy,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Ewa Lewandowski_56,Brak/błąd odbicia początku pracy,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Ewa Lewandowski_56,Brak/błąd odbicia aktywności,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Bartek Lewandowski_82,Brak odbicia aktywności na koniec pracy,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Marek Lewandowski_45,Błąd odbicia na aktywności bez rzędów,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Marek Lewandowski_45,Brak odbicia aktywności na koniec pracy,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
Marek Lewandowski_45,Brak odbicia rzędów,Etap 1,2026-03-26,Błędy 26.03.2026.xlsx
